beta1,z,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
0.04277362,0.2835968,0.01247706,0.005247605,0.009745585,0.01403241,0.02046689,0.01810431,0.01643337,0.005053021
0.04288778,0.5240131,0.002279183,0.01389602,0.002612201,0.01298177,0.02038061,0.01610977,0.01170471,0.008986441
0.04309669,0.1096633,0.01183909,0.01338328,0.007084161,0.02000512,0.01766565,0.01987924,0.01384707,0.00737793
0.04295612,0.3832694,0.00484777,0.01022863,0.01058832,0.0122799,0.02433763,0.01766709,0.01292355,0.01689021
0.04313988,0.002338602,0.01437902,0.007259027,0.01235829,0.02116997,0.01947711,0.02476522,0.01126985,0.01056621
0.04312874,0.396425,0.01084404,0.007195219,0.00907391,0.01388738,0.01960855,0.01869119,0.008390204,0.005702899
0.04329241,0.2238391,0.01096338,0.01080302,0.002523525,0.01791697,0.0224535,0.02320862,0.01586061,0.004719725
0.04312625,0.1015842,0.01429196,0.008730733,0.0119705,0.01534516,0.02129217,0.02270431,0.01864544,0.01114476
0.04290329,0.4108382,0.01029342,0.006571283,0.004677543,0.01543586,0.01752804,0.02775342,0.01081855,0.008601742
0.04289752,0.3837858,0.005510412,0.009949605,0.006823807,0.01121938,0.02177417,0.0112436,0.01414297,0.006874874
0.04311071,0.404247,0.004131833,0.01002727,0.007228267,0.007968379,0.0218574,0.01894276,0.01653961,0.01391533
0.04323684,0.1742649,0.006527665,0.01340571,0.008343052,0.01537792,0.01997457,0.02773524,0.01693701,0.0119062
0.04341489,0.06283577,0.01043827,0.01267338,0.008578699,0.0219027,0.0194943,0.01792515,0.01274142,0.00765699
0.04348729,0.3099694,0.007982652,0.01042746,0.009114993,0.01064652,0.0188774,0.02048225,0.01178667,0.003397505
0.04297836,0.4921827,0.003301089,0.008380073,0.00588022,0.01243251,0.01914526,0.02659256,0.01966421,0.01629891
0.04318142,0.5574383,0.008370445,0.005537693,0.008693943,0.01556872,0.01681825,0.02094149,0.01563832,0.005251012
0.04266379,0.8444515,0.004319679,0.003506393,0.009101761,0.007840547,0.01646954,0.0152827,0.006764413,0.007204371
0.04283582,0.9296008,0.002170718,0.001822392,0.0129359,0.005300875,0.01953736,0.01208142,0.006351118,0.005288546
0.04288966,0.5025001,0.007747704,0.003022765,0.007869889,0.01314523,0.0202519,0.01724935,0.006771005,0.009919214
0.04279803,0.2135324,0.0134935,0.01041112,0.0101329,0.01658164,0.02027931,0.02159283,0.01676341,0.006947766
0.04314778,0.5585767,0.005110844,0.00533315,0.009616829,0.01238126,0.01714047,0.01932161,0.01550019,0.007668372
0.04356737,0.2700051,0.007929974,0.009733362,0.01174768,0.01133292,0.02340936,0.02197147,0.01268236,0.006393821
0.04365953,0.05070318,0.005974615,0.01520038,0.006267767,0.01992049,0.02510745,0.02223155,0.01280834,0.01032545
0.04342299,0.2779205,0.009788702,0.008654007,0.01192817,0.01309383,0.026057,0.0156205,0.01230626,0.00833185
0.04342146,0.3548588,0.01134631,0.01203322,0.004305859,0.01765047,0.02181331,0.02013681,0.01214699,0.004684513
0.04356032,0.3188279,0.00847733,0.009153921,0.008637787,0.01721063,0.02310767,0.00757258,0.007153819,0.02027594
0.04324274,0.3840553,0.005153774,0.01174524,0.008368527,0.01636348,0.02434491,0.02006148,0.0100432,0.006579062
0.04319802,0.1316639,0.01498619,0.01040948,0.007171579,0.01538216,0.02492386,0.0194236,0.01648159,0.005986294
0.04325339,0.07766768,0.01249808,0.008319839,0.01156814,0.01904848,0.02071419,0.01690551,0.0170119,0.003545641
0.04351631,0.3820931,0.005690443,0.007815288,0.009983718,0.008183211,0.02552481,0.01267906,0.01248854,0.006105804
0.04344361,0.197057,0.004563751,0.01120228,0.01254406,0.01303722,0.02025467,0.0184187,0.01208451,0.005651923
0.04355833,0.06132941,0.008155078,0.009235608,0.01242511,0.0130456,0.02379413,0.01655246,0.01471183,0.005996762
0.04296941,0.2357035,0.01045528,0.0098906,0.006752748,0.02243389,0.02346273,0.01498219,0.0205739,0.0147913
0.04294983,0.560354,0.006769847,0.005637763,0.01254905,0.01210966,0.01870507,0.01611824,0.01250053,0.007867295
0.04266842,0.2339551,0.009187675,0.009860901,0.01623938,0.01742424,0.02203451,0.01866027,0.01460038,0.004966284
0.04295387,0.4606493,0.00480302,0.01063781,0.009114033,0.013265,0.0243527,0.01380367,0.008171376,0.01625435
0.04275494,0.02233547,0.01414318,0.008434198,0.01119287,0.01514361,0.01879721,0.02069999,0.01197572,0.01273261
0.04308704,0.1148326,0.01204978,0.009302417,0.01358414,0.01990221,0.01989154,0.02250111,0.01336135,0.004469856
0.04314504,0.03228738,0.01266782,0.012966,0.008030823,0.01369711,0.02240434,0.02257886,0.009220702,0.0153497
0.04337436,0.433087,0.006471152,0.008650084,0.00748647,0.01377307,0.01655215,0.01723149,0.01565663,0.005599294
0.04327315,0.1624606,0.009335049,0.009735701,0.01026221,0.01876966,0.02316797,0.02080566,0.01400061,0.006373394
0.04286538,0.4126797,0.006767721,0.008450655,0.00945511,0.01242552,0.02210754,0.01837714,0.0201091,0.009052254
0.04308022,0.2617189,0.004835826,0.0118901,0.01626833,0.02094556,0.01826076,0.01735397,0.01580794,0.005400878
0.04281671,0.1921991,0.01009371,0.01021634,0.007980388,0.01760707,0.01994374,0.0241026,0.014353,0.008092012
0.04322634,0.3876536,0.005205784,0.0102214,0.01242882,0.01179709,0.01932545,0.02337392,0.01386385,0.009221763
0.0435131,0.400216,0.002739004,0.008219066,0.006972755,0.008343239,0.02047232,0.01883882,0.01045835,0.01037629
0.04297276,0.1272597,0.004651047,0.01394481,0.005475959,0.007460459,0.02588679,0.02313757,0.01299727,0.01948964
0.04265912,0.4246966,0.006706016,0.009462687,0.01159451,0.01197945,0.02193251,0.01434919,0.01250603,0.007207585
0.04292026,0.2291425,0.0091086,0.01069595,0.0123681,0.01728279,0.0208839,0.01705269,0.01482947,0.003563012
0.04308797,0.06581341,0.0155889,0.007665247,0.01647135,0.01921724,0.02567937,0.01657757,0.0168693,0.00506561
0.04249307,0.592069,0.006164403,0.009336756,0.005446711,0.0132991,0.01941144,0.02107,0.01152715,0.005485038
0.04278933,0.06556828,0.004867752,0.01510283,0.002717198,0.01813254,0.02157498,0.02435111,0.006506801,0.01287703
0.04296047,0.05095103,0.012626,0.01109554,0.008662385,0.02135124,0.02157641,0.01946745,0.0141638,0.004912858
0.04320018,0.6111107,0.004937834,0.007459294,0.006917029,0.01132563,0.01714141,0.01983978,0.009650159,0.006297107
0.0432773,0.2706436,0.009569852,0.01362726,0.00673422,0.01389331,0.02465431,0.009065211,0.01258999,0.009999519
0.04280695,0.2540087,0.01071535,0.009622489,0.01221634,0.01176896,0.01975323,0.0185519,0.01281602,0.01281476
0.04288441,0.1089842,0.007598897,0.01547336,0.008228977,0.01540157,0.02919752,0.01339738,0.01594176,0.007731442
0.04283672,0.3756091,0.005736498,0.01038873,0.009160779,0.008139546,0.02499908,0.01538811,0.0148608,0.01029268
0.04320062,0.1415781,0.008657931,0.01614584,0.003539953,0.01284652,0.02198746,0.01949123,0.01263499,0.009841278
0.04312712,0.1598349,0.005557016,0.01253895,0.01028975,0.01174744,0.0238738,0.02106375,0.01564616,0.008451949
0.04329837,0.1862916,0.01146936,0.01039912,0.0081129,0.01085869,0.025347,0.0169659,0.01391876,0.004872576
0.04322687,0.3170487,0.004437528,0.01127471,0.007251955,0.00919298,0.02212578,0.02589632,0.01490172,0.007367775
0.0433213,0.4468857,0.001208918,0.009086228,0.009701529,0.009752015,0.02303774,0.009606089,0.00934483,0.006735631
0.04297511,0.8575295,0.000350027,0.007497892,0.005734741,0.006831227,0.0182111,0.01205824,0.01229262,0.01574832
0.04292574,0.2505502,0.005743274,0.0102417,0.00753307,0.0181932,0.02286312,0.01741684,0.008578302,0.007053012
0.04313159,0.03598482,0.008197291,0.01287447,0.01206257,0.01731841,0.02333817,0.02129883,0.01682071,0.005390159
0.04308467,0.209328,0.008734053,0.0152729,0.007305989,0.01275408,0.02163556,0.01879682,0.01407065,0.006073402
0.04292877,0.07065553,0.01680287,0.006921762,0.01287832,0.01991072,0.02089517,0.01811382,0.02135843,0.009972936
0.04249927,0.5444565,0.004739244,0.007055929,0.009122192,0.01187342,0.01867166,0.01643609,0.009416026,0.004829449
0.04280473,0.1642462,0.01276084,0.007054576,0.01372967,0.01314331,0.03198566,0.009138722,0.02669583,0.01722183
0.0428832,0.1169123,0.006387452,0.01549975,0.00588242,0.0230852,0.01842248,0.02332168,0.01965932,0.01500533
0.04304638,0.08876101,0.00985699,0.01037512,0.0116044,0.01797449,0.02232275,0.02610142,0.02247631,0.01524455
0.04298331,0.1670193,0.01053473,0.01141173,0.008412609,0.01686731,0.02159763,0.01918134,0.01854821,0.011361
0.04339325,0.3973011,0.003804267,0.01388631,0.003148107,0.007825515,0.02310522,0.01837527,0.01184794,0.009761295
0.04339033,0.3276129,0.003711385,0.0161182,0.005421552,0.01205497,0.02135844,0.01813904,0.006718034,0.009824244
0.04317969,0.2538189,0.008681018,0.01119535,0.006324899,0.0113645,0.02404032,0.01550676,0.01815089,0.007843401
0.04324467,0.4695979,0.003276321,0.01150504,0.006940973,0.01175413,0.02400229,0.01388356,0.005774806,0.008903339
0.04290878,0.05233254,0.01672611,0.007996825,0.008217247,0.01447916,0.01975164,0.02496744,0.01929611,0.008907108
0.043112,0.07933715,0.01158996,0.01172214,0.01068243,0.01327132,0.02731081,0.02300394,0.0162648,0.009347283
0.04335805,0.2349301,0.006630159,0.01074821,0.009939538,0.013293,0.02444059,0.02002288,0.02141043,0.007144593
0.04304716,0.07559077,0.01009349,0.01444319,0.0103318,0.02195852,0.0225705,0.03188203,0.01790513,0.009983179
0.04331974,0.3385709,0.009912199,0.01280359,0.006204249,0.01414702,0.02026971,0.01383439,0.01307685,0.01037307
0.04286478,0.09998116,0.01511901,0.009477895,0.007534652,0.01873874,0.02120462,0.01708475,0.009222198,0.01330444
0.04290868,0.3033251,0.009607551,0.01085047,0.004658355,0.01396179,0.02210962,0.01961486,0.01240536,0.009029195
0.04319717,0.2660714,0.006011421,0.009089717,0.01482931,0.008457791,0.02215494,0.01609739,0.01581964,0.007985604
0.04287949,0.2380844,0.005185778,0.01442054,0.007246307,0.01466312,0.01909758,0.02626265,0.0167013,0.006462669
0.04306096,0.1785817,0.0083526,0.01031657,0.01822012,0.01840403,0.01990607,0.02656841,0.02279073,0.02188348
0.04299403,0.5006898,0.009821003,0.006505534,0.01169412,0.0151584,0.0186699,0.01463273,0.0109647,0.00634232
0.04303111,0.4295122,0.00831432,0.007370915,0.006626802,0.01286926,0.02375317,0.0223645,0.01514761,0.00475865
0.04320098,0.5674444,0.003635641,0.009510039,0.006363989,0.008536478,0.0154661,0.02529035,0.02488411,0.0170503
0.04358679,0.2322505,0.005123743,0.01140571,0.01053811,0.01769593,0.02409244,0.01906722,0.01730375,0.006024747
0.04251019,0.2380236,0.01139344,0.008454301,0.009841887,0.01923951,0.01921476,0.01880595,0.01267816,0.004739316
0.04252545,0.002187368,0.01277375,0.01258846,0.01193225,0.01985726,0.02781246,0.02017035,0.01699845,0.01178671
0.04255073,0.06772635,0.008445327,0.01247731,0.01010824,0.01420157,0.02732897,0.01393772,0.01447082,0.006751901
0.04283793,0.5567846,0.01135232,0.004739786,0.006803964,0.01041525,0.01895634,0.0234407,0.006801142,0.01035367
0.04279479,0.401028,0.004014611,0.01192525,0.00555479,0.01220059,0.016771,0.02147451,0.008330874,0.01105342
0.04273686,0.01942065,0.01558583,0.008569023,0.01415189,0.02463585,0.01897472,0.02886141,0.01962284,0.01383835
0.04300715,0.2095594,0.01131673,0.009127751,0.01017997,0.01664913,0.02231662,0.02004354,0.01407249,0.005101443
0.04310052,0.6115114,0.001895052,0.01030406,0.002926711,0.01181485,0.01794321,0.0124351,0.006256932,0.008745275
0.0429967,0.04208012,0.00807667,0.01461996,0.007592195,0.01420597,0.02733219,0.01854943,0.01491764,0.005991786
0.04315619,0.3842255,0.002680865,0.01079133,0.006312673,0.01153906,0.02574045,0.01479022,0.01510335,0.0102582
0.04309133,0.5317191,0.003610137,0.007556382,0.005073039,0.01107528,0.02347895,0.007083129,0.01461791,0.007924824
0.04337168,0.4429954,0.003357065,0.008703023,0.01434757,0.01457528,0.01565164,0.0303143,0.01539223,0.01501406
0.04302417,0.5962384,0.003802143,0.007983469,0.005891355,0.009642575,0.01881305,0.01430364,0.0112558,0.006236376
0.04314834,0.2043854,0.006422374,0.01319666,0.0111545,0.01138281,0.02489631,0.01743733,0.01030413,0.006874519
0.04326759,0.1002359,0.009063377,0.01112564,0.01012805,0.01975647,0.01967125,0.02815916,0.01415172,0.007510743
0.04320164,0.3872318,0.01149986,0.006803855,0.01181223,0.01852344,0.02014036,0.01953797,0.01648008,0.005205834
0.04319325,0.2559143,0.001612459,0.01438665,0.01213346,0.01425995,0.02449107,0.01299364,0.01669417,0.013926
0.04294305,0.0824883,0.01209517,0.008238735,0.0114437,0.01596396,0.02368874,0.01827136,0.01401176,0.006261878
0.04312212,0.1217571,0.009489111,0.01081404,0.009123294,0.0172453,0.02622068,0.01781533,0.01459665,0.003545027
0.04301985,0.3535315,0.007104642,0.01037087,0.005997438,0.0121384,0.02144398,0.01574485,0.008049974,0.008090548
0.04348279,0.1390485,0.01405578,0.01065122,0.009100482,0.01367094,0.02306721,0.02445044,0.01131858,0.0066383
0.04337999,0.1830588,0.008278094,0.0114,0.005534634,0.01285176,0.02252255,0.01931889,0.01214083,0.004446981
0.04371722,0.2264448,0.008038039,0.009706459,0.01449432,0.02236586,0.01666318,0.02004828,0.01414642,0.007177945
0.04334104,0.3286176,0.003867447,0.01367479,0.007206888,0.01626949,0.02218224,0.0166524,0.01544434,0.008077791
0.04365705,0.2417283,0.003663652,0.01512857,0.007943733,0.01180588,0.02524776,0.01654586,0.01156882,0.0111446
0.0430784,0.005662522,0.01865536,0.007359597,0.01416806,0.01911435,0.02082211,0.02055484,0.01047461,0.005728154
0.04250419,0.7712302,0.002856057,0.008890622,0.008640517,0.008979874,0.02229139,0.01102844,0.000772015,0.0124981
0.04338915,0.4252499,0.002757147,0.007201441,0.01396296,0.006986407,0.02328294,0.02030022,0.001722204,0.01615485
0.04291931,0.6892825,0.007699085,0.004443766,0.01010861,0.008619679,0.01595783,0.01956972,0.01582625,0.01093282
0.04305232,0.01178477,0.006668835,0.01767171,0.009093134,0.01615745,0.02953701,0.01240406,0.01226863,0.01027558
0.04312616,0.3568083,0.00531538,0.0118636,0.005374989,0.0156156,0.01757333,0.02419511,0.0130908,0.005845159
0.04335585,0.1407043,0.0169513,0.007120275,0.01408907,0.01760772,0.02070954,0.01863678,0.01726644,0.009440388
0.04269104,0.3636842,0.005097298,0.01255151,0.003136446,0.01254935,0.02305394,0.01130178,0.003581388,0.007190665
0.04250778,0.5258333,0.006229855,0.005011283,0.009446028,0.01637397,0.01716048,0.02129323,0.02796136,0.01058495
0.04240842,0.6760044,0.007294333,0.004550931,0.01400813,0.01572434,0.01384764,0.02477272,0.01404893,0.009341522
0.04272055,0.9461799,0.001519017,0.006334039,0.00359922,0.006943385,0.01494136,0.01579334,0.01207608,0.01563201
0.04282844,0.2784081,0.01404101,0.009274899,0.009332863,0.01146321,0.0260613,0.01069968,0.01223491,0.005043938
0.04272763,0.4969136,0.003389593,0.01134574,0.003512317,0.01976313,0.01791966,0.01366826,0.009883273,0.004889977
0.04284384,0.4033015,0.009990204,0.006963775,0.01312664,0.01523535,0.02025731,0.01476687,0.01325375,0.007287693
0.04278667,0.003843634,0.01135581,0.01699849,0.005653281,0.01688215,0.02749196,0.02079371,0.01798603,0.006000975
0.04264112,0.3228698,0.009489843,0.01103174,0.007851364,0.01763101,0.0205953,0.01369101,0.01582274,0.005773987
0.04284377,0.2472549,0.01197898,0.008948693,0.006626592,0.01256892,0.0279334,0.009088405,0.008262774,0.00792094
0.04283512,0.4916859,0.001436676,0.009923262,0.004291149,0.005926104,0.025424,0.01432576,0.01152376,0.01822229
0.04308391,0.4904578,0.005984266,0.008501267,0.01637954,0.009640779,0.02250243,0.01522832,0.01486828,0.00463797
0.04271225,0.5833468,0.004923297,0.01043559,0.00840907,0.008119517,0.0185378,0.01771291,0.01051178,0.003301663
0.04253015,0.4947481,0.003408221,0.008483103,0.01175179,0.01294788,0.01554795,0.02331663,0.0191712,0.008212595
0.04284829,0.7461424,0.000650739,0.005735444,0.01113854,0.009991441,0.01388334,0.01894672,0.006702084,0.007415067
0.04331577,0.002408322,0.01609224,0.005792831,0.01746018,0.01855909,0.02507705,0.02270153,0.006536549,0.01150099
0.04343377,0.1449701,0.009111782,0.009331332,0.01081146,0.02100479,0.02080215,0.0145528,0.02016712,0.01058309
0.04339827,0.3468529,0.005742806,0.009840719,0.01222099,0.01753919,0.02077789,0.02166053,0.01146495,0.007631618
0.04320804,0.02737517,0.01403854,0.01251035,0.01408515,0.02124733,0.02396843,0.01844445,0.0180176,0.00500494
0.04318404,0.4905574,0.005864165,0.005006999,0.01500293,0.01396289,0.02090459,0.01880204,0.02425723,0.02830629
0.04295554,0.01595639,0.01413487,0.01204458,0.009474441,0.02234185,0.02385587,0.01103128,0.01387823,0.006025026
0.04306765,0.04031197,0.01375567,0.01217744,0.008945011,0.01560677,0.02247559,0.02435241,0.01891079,0.003981625
0.04257357,0.2325457,0.006530763,0.01365699,0.006154191,0.01581775,0.02313381,0.02007901,0.01387962,0.006202709
0.0427561,0.6075572,0.005267405,0.006822054,0.005247654,0.01077083,0.01541513,0.01397658,0.01120411,0.00427387
0.04298664,0.07469014,0.01355829,0.007613834,0.01912232,0.01689526,0.02681356,0.02234218,0.0195587,0.007883281
0.04323111,0.7367167,0.001626178,0.007618974,0.00787978,0.008392339,0.01786801,0.01628731,0.01133312,0.00764684
0.04312177,0.09959967,0.007693191,0.0145553,0.009755496,0.0139722,0.02497213,0.0158074,0.0135159,0.005226586
0.04332804,0.4540305,0.004549373,0.008129266,0.00985655,0.01156485,0.02028671,0.02031684,0.01005116,0.006440497
0.04344843,0.1631336,0.008862945,0.01315872,0.003167105,0.01388423,0.02612518,0.0221623,0.01555457,0.007836454
0.0434179,0.03924199,0.0167121,0.01167827,0.006377723,0.0195046,0.02259756,0.02104079,0.02438249,0.007690141
0.04285971,0.05320217,0.01027188,0.0136852,0.009537694,0.01783651,0.02359437,0.02595803,0.021144,0.009000909
0.04291818,0.134667,0.0127392,0.01097346,0.01001214,0.02332559,0.01801856,0.02452077,0.01529155,0.01655842
0.04278301,0.3250401,0.001869917,0.01266228,0.00967947,0.009783002,0.02246192,0.02307864,0.01271502,0.00618588
0.04269438,0.149163,0.01090844,0.01195409,0.01237924,0.01412634,0.01925624,0.02719849,0.01251934,0.006795901
0.04316644,0.4280581,0.00347011,0.01368025,0.00617042,0.009944293,0.02121663,0.02533262,0.01657231,0.01321959
0.04335078,0.3267004,0.008428629,0.01158408,0.002721823,0.01449105,0.02506517,0.01796187,0.01552937,0.009229514
0.0432751,0.1292601,0.0121038,0.008884656,0.01047127,0.01642515,0.02262782,0.01925046,0.01255638,0.007449566
0.04319825,0.1420398,0.01758522,0.006745901,0.01036786,0.01597142,0.02210795,0.02232079,0.01502763,0.005546609
0.04323004,0.09043707,0.01182671,0.01151531,0.008836344,0.01671842,0.02470499,0.01914981,0.01721245,0.004421497
0.04373405,0.1977917,0.008708566,0.008941217,0.01407421,0.01663983,0.01830783,0.01832275,0.01818844,0.006395827
0.04354526,0.05880273,0.01138287,0.0114112,0.01251944,0.02340102,0.02312603,0.0147202,0.01464466,0.007372851
0.04308207,0.1562851,0.01319632,0.009300091,0.01360335,0.02053937,0.02014002,0.01912102,0.01637809,0.006835823
0.04308901,0.1445309,0.01173323,0.008322771,0.01607607,0.01528064,0.01998964,0.02309317,0.01641393,0.004412401
0.04319138,0.4110544,0.00791559,0.006564183,0.009029078,0.01424981,0.01729533,0.02448038,0.01311496,0.004670502
0.04335278,0.1158986,0.01050689,0.01232456,0.008504949,0.014889,0.02378107,0.01625301,0.01688027,0.0130336
0.04349436,0.192985,0.008832623,0.01017783,0.01119862,0.02563692,0.01931546,0.01941664,0.0208105,0.008559459
0.04434756,0.1710476,0.001430629,0.01559992,0.008946094,0.01489107,0.02561959,0.01436599,0.01510263,0.006064659
0.04394737,0.1341797,0.01438815,0.007479713,0.008668557,0.01517276,0.02422449,0.01453967,0.008092382,0.01756997
