beta1,beta2,z,shortRho_m[1],shortRho_m[2],shortRho_m[3],shortRho_f[1],shortRho_f[2],shortRho_f[3],muRho,sigmaRho
0.001866659,0.035570148,0.026463074,0.007729461,0.017173422,0.014757363,0.018201261,0.028040011,0.041694069,0.021260387,0.013283187
0.001852791,0.042272313,0.007391192,0.010964128,0.009650542,0.018998453,0.011647173,0.027003229,0.029335559,0.015361803,0.004993295
0.001374218,0.0436292,0.531324752,0.00290175,0.008224609,0.012369147,0.01028804,0.016218459,0.035944279,0.016362028,0.012201078
0.00060151,0.04439419,0.30684785,0.005522126,0.012728373,0.01540264,0.01085448,0.017942521,0.034624546,0.014967275,0.013642483
0.003911681,0.043732266,0.397147998,0.00198225,0.012637855,0.008140835,0.011494279,0.018191138,0.029355934,0.007114449,0.021656085
0.001844766,0.04083447,0.36392763,0.006334785,0.012187229,0.009564407,0.018296204,0.020757511,0.025358154,0.011741951,0.011323135
0.005141371,0.041965766,0.859985353,0.002548049,0.004657393,0.012377972,0.004858306,0.016942571,0.023247144,0.018116113,0.009219873
0.001814857,0.04260477,0.776003748,0.000961339,0.008335318,0.002726766,0.007015322,0.017766019,0.03455597,0.00856603,0.011824249
0.008822266,0.036396577,0.47125649,0.006229924,0.009351004,0.01448478,0.014012441,0.01791614,0.024998669,0.006466648,0.011551935
0.001600046,0.048192448,0.709747843,0.001903694,0.005454979,0.006616174,0.005480703,0.014017064,0.03194937,0.015351632,0.015776336
0.003260014,0.042092935,0.720859807,0.000848766,0.005546916,0.008501782,0.008236158,0.021336752,0.02663665,0.006656769,0.01336599
0.00103777,0.044294063,0.636335987,0.004398058,0.009407042,0.00725497,0.007574009,0.01979637,0.026540742,0.001076713,0.010528438
0.007865553,0.038722256,0.627532168,0.000307547,0.00948217,0.011563852,0.006064536,0.015949685,0.0320997,0.040968113,0.045210329
0.003988921,0.039187591,0.258609535,0.003802685,0.011460669,0.015357291,0.014143931,0.025617965,0.030412405,0.020296138,0.010033586
0.000195174,0.04355824,0.18180985,0.007509952,0.01208195,0.012931224,0.013804004,0.026031277,0.028697074,0.024180812,0.011526285
0.000394167,0.041083147,0.386390358,0.003346039,0.013766133,0.009685923,0.019803822,0.014367099,0.040143289,0.01607883,0.017569092
0.002244513,0.041237351,0.02095535,0.00992112,0.012604803,0.015124137,0.020931926,0.027749601,0.014479617,0.01726127,0.005547168
0.000423018,0.04173011,0.259589671,0.002780892,0.013715517,0.016076258,0.021964913,0.025592401,0.017313117,0.019139389,0.007802053
0.001132103,0.045882495,0.359653909,0.001743542,0.01322786,0.010744237,0.011008909,0.019978125,0.026705449,0.012106274,0.007434331
0.000863974,0.04261779,0.186874853,0.006505759,0.009564418,0.019747862,0.015028247,0.024317993,0.026785085,0.011185406,0.010934575
0.00362753,0.040973323,0.330144838,0.00226525,0.012826179,0.009134699,0.01162684,0.024922694,0.02409833,0.015331447,0.010893486
0.006243211,0.03488371,0.250672768,0.009408741,0.010893511,0.011896306,0.018654022,0.024096383,0.034205968,0.01417587,0.011203612
0.002748666,0.037472692,0.557069808,0.006403201,0.007161421,0.011809289,0.013145983,0.025091962,0.030722961,0.011587947,0.011682154
0.001566772,0.045774411,0.59415329,0.003823722,0.005806305,0.015046243,0.007347253,0.021921154,0.016489148,0.012742756,0.008252706
0.00099301,0.047087494,0.778154247,0.001040876,0.007144662,0.008598276,0.005627241,0.018347801,0.019369195,0.011091646,0.00712313
0.0031985,0.042511865,0.369624235,0.001714601,0.012155606,0.009756762,0.012447733,0.025910829,0.018510513,0.012401079,0.008687962
0.001526213,0.041359338,0.297887911,0.005704488,0.011714273,0.010603365,0.012428575,0.024734484,0.03021665,0.010533886,0.007053956
0.000206046,0.041330448,0.258140184,0.008907699,0.008936932,0.021446327,0.013147247,0.022937559,0.028430059,0.01432857,0.033265538
0.014596299,0.028516562,0.185239713,0.004254143,0.018697558,0.008350107,0.015008156,0.021026556,0.034762997,0.016980106,0.010006044
0.010560178,0.033911039,0.159742674,0.009892167,0.008126884,0.015128893,0.018177694,0.02335995,0.023347252,0.014118164,0.007203416
0.001193453,0.042963934,0.40966335,0.00885072,0.008137405,0.00914232,0.012808881,0.017484324,0.03736205,0.023463012,0.02263498
0.000990895,0.047390293,0.629319804,0.001047281,0.007941809,0.011033831,0.008458398,0.018584862,0.022082138,0.015076887,0.01079873
0.000479306,0.044248148,0.13817516,0.007831374,0.011607176,0.017216647,0.019248095,0.02105809,0.024729614,0.012048205,0.010442256
0.000214326,0.044848185,0.313775165,0.007331494,0.007007481,0.018017353,0.017027611,0.020010778,0.026654323,0.013088118,0.011691008
0.001205983,0.041434743,0.019083313,0.006582965,0.013304781,0.021459575,0.022451755,0.022481454,0.026999275,0.018427026,0.005387406
0.001706459,0.040450146,0.275989261,0.004571906,0.014665317,0.007579517,0.014357703,0.027314623,0.02615031,0.020246408,0.007580511
0.000969205,0.048961863,0.426362033,0.001124952,0.007700928,0.018087228,0.009330118,0.020484858,0.019202066,0.013633915,0.006883676
0.006806535,0.037077526,0.259854846,0.003970572,0.010777623,0.01711298,0.012884988,0.021302115,0.034330781,0.022232088,0.010818368
0.001584971,0.042686472,0.178580445,0.007640966,0.010030688,0.012654287,0.008496414,0.029323834,0.027310952,0.018145546,0.006749776
0.001302192,0.041110115,0.209055348,0.00201701,0.014982279,0.015271866,0.012636576,0.024807022,0.028754107,0.021207598,0.010542166
0.001991393,0.043719546,0.212921184,0.007009491,0.010936283,0.007955204,0.010557872,0.026769527,0.027642633,0.016202699,0.012148683
0.004115909,0.044424928,0.067716417,0.011139209,0.013540824,0.010610476,0.016627659,0.023272431,0.015510485,0.014245845,0.010685485
0.001398946,0.043706595,0.116909257,0.00881868,0.010853573,0.01945247,0.01526572,0.016764884,0.036153293,0.012031439,0.010778111
0.006136136,0.037323166,0.023444916,0.008316922,0.011391023,0.016592173,0.022086055,0.026273029,0.020663912,0.021165811,0.008726867
0.012428157,0.030533165,0.146975984,0.010439296,0.010102642,0.017268676,0.021432849,0.021782296,0.027582748,0.016202787,0.007608159
0.00253886,0.041994864,0.491881178,0.004449586,0.009148307,0.009849905,0.011026677,0.017313513,0.03691377,0.020367599,0.013152214
0.006357813,0.036367194,0.15115059,0.00611488,0.011572084,0.021629642,0.015737364,0.020091815,0.034411927,0.035537522,0.036201358
0.002493574,0.040450566,0.091144395,0.007386763,0.01141578,0.021222511,0.013481544,0.022225223,0.035772924,0.017512101,0.012286264
0.004904219,0.037694832,0.048067665,0.010829071,0.013557243,0.009914353,0.017995816,0.024209914,0.032736431,0.010935012,0.010380408
0.004349335,0.041263843,0.543459402,0.001796028,0.007145242,0.018060828,0.012906097,0.020879501,0.018878666,0.018654368,0.007008672
0.003616248,0.03952042,0.24085447,0.004423598,0.015203652,0.013442713,0.016622037,0.023812287,0.021341581,0.014065742,0.007047278
8.57E-05,0.04411418,0.108546766,0.005336144,0.015017388,0.015892865,0.017104383,0.021741753,0.029832233,0.019534319,0.011370361
0.002357039,0.040308799,0.056231378,0.01061391,0.010879548,0.015672855,0.016111756,0.027603716,0.031023049,0.017094701,0.008251357
0.00486862,0.037321895,0.271902096,0.004436102,0.016720483,0.009554961,0.017954653,0.022209579,0.029503817,0.020516123,0.008485747
0.002135037,0.04581498,0.67669804,0.000341944,0.006904804,0.011113555,0.011105148,0.016186367,0.0231321,0.013706363,0.005308823
0.001781005,0.038918581,0.03024146,0.008212849,0.016224525,0.021612602,0.018912046,0.019993746,0.037458715,0.02090481,0.010501511
0.005508511,0.040796693,0.262134576,0.007100597,0.0121482,0.007987474,0.021843451,0.021936094,0.015857035,0.018546363,0.009630428
0.000347397,0.045286925,0.246563455,0.00185382,0.012640589,0.013517248,0.014243489,0.021662809,0.027646941,0.017551995,0.013010732
0.001473254,0.047063855,0.376389306,0.005966857,0.010542365,0.014272102,0.013255332,0.017229493,0.024257693,0.016287822,0.006873318
0.002260796,0.041433086,0.083570833,0.011366403,0.010428442,0.018873618,0.009834105,0.025758459,0.035527669,0.018369976,0.008746925
0.002389218,0.042955366,0.05627087,0.006333161,0.015199797,0.010311707,0.016252426,0.028009277,0.019884963,0.014247344,0.006821523
0.013160222,0.033107428,0.427618182,0.002192054,0.014478547,0.005107248,0.009147597,0.019003331,0.031513263,0.020289453,0.015465302
0.004269772,0.037083636,0.004643457,0.007118413,0.015985946,0.013788138,0.021000496,0.024836752,0.033442862,0.021233645,0.011713629
0.000566746,0.044385629,0.134177495,0.008822171,0.012689812,0.012425049,0.01423194,0.023090349,0.027389211,0.020936418,0.006444773
0.000661682,0.043262988,0.502628534,0.001857806,0.011510765,0.008251331,0.012097484,0.02032498,0.028504851,0.005576708,0.009140121
0.002360332,0.044328718,0.379962725,0.00510798,0.00747133,0.010914383,0.013734049,0.020967858,0.025283807,0.013732629,0.008179648
0.006998195,0.040805058,0.376305598,0.006041339,0.009623166,0.010922047,0.016486452,0.014027029,0.034516871,0.007888965,0.024694962
0.001603301,0.037831243,0.155812797,0.014056475,0.009231677,0.014988966,0.015523091,0.025886501,0.032366999,0.009363611,0.011068873
0.004558896,0.037264742,0.19305068,0.007152361,0.01393365,0.015142743,0.016856998,0.023389161,0.026318942,0.011767695,0.0182592
0.00806618,0.035202993,0.245678539,0.005908237,0.012622112,0.013203056,0.013960246,0.023444383,0.02991512,0.020631857,0.014504216
0.007896359,0.035996391,0.426432662,0.003996535,0.008189848,0.016232841,0.0130767,0.019866523,0.029324133,0.012860179,0.005392601
0.002956702,0.040616101,0.648766147,0.005751781,0.00741989,0.012487635,0.010914538,0.018782257,0.024620431,0.012386563,0.017196805
0.006878543,0.039868885,0.698372755,0.007968207,0.003974419,0.008615545,0.005445162,0.020271141,0.023112713,0.012313743,0.016524898
0.005393006,0.045959074,0.485768075,0.002982284,0.007433587,0.010357818,0.009701115,0.015884272,0.022391545,0.015919673,0.005706289
0.000245633,0.044847544,0.241066205,0.010101167,0.010646689,0.010442422,0.018838187,0.02038279,0.023810553,0.016514607,0.005521243
0.002818427,0.040401341,0.04461646,0.009351585,0.015302403,0.01873129,0.014863989,0.0208181,0.031468517,0.017818682,0.008335654
0.003792817,0.042555358,0.48336102,0.001664251,0.009433613,0.016584096,0.011159787,0.020795432,0.023082816,0.015959154,0.015129399
0.004975619,0.041868701,0.110684867,0.003859789,0.017836233,0.01369437,0.014666057,0.018277175,0.027977369,0.012989073,0.007179267
0.000528395,0.044272036,0.202809463,0.005419659,0.011758503,0.014673707,0.01540928,0.023174,0.024475504,0.013699967,0.010628834
0.000690933,0.040921766,0.340347708,0.004677878,0.016314917,0.013851791,0.011508282,0.024761382,0.023519111,0.017185249,0.006679024
0.000938884,0.044173896,0.397514441,0.002297873,0.011478673,0.012455273,0.011006075,0.023864603,0.022537785,0.016798957,0.005607778
0.004202614,0.040222401,0.348251716,0.00149994,0.010921731,0.00707324,0.010643325,0.027058431,0.031916531,0.015101238,0.009728717
0.000209372,0.038771105,0.028230035,0.011464825,0.016437098,0.012626147,0.018969995,0.028463184,0.02865896,0.015096828,0.007230259
3.95E-05,0.043875309,0.609686593,0.00276749,0.010363403,0.009467074,0.012776543,0.01756745,0.024780532,0.00417537,0.013646604
0.001866743,0.039872412,0.071309269,0.008720136,0.015154008,0.019456972,0.021020273,0.02266116,0.029345325,0.019261391,0.006481283
0.001634315,0.041562319,0.163261143,0.004900515,0.011801356,0.01827184,0.018537276,0.028780534,0.02052889,0.021278136,0.008243806
0.002651452,0.039197654,0.371225912,0.00484002,0.009895678,0.014538276,0.014021784,0.026133725,0.026401026,0.026523178,0.012230163
0.004004195,0.04213157,0.516183345,0.003829764,0.007039886,0.010600957,0.011698878,0.018999745,0.031735878,0.009367013,0.007856115
0.002629209,0.040422403,0.1908436,0.008690885,0.012711505,0.017151304,0.016077329,0.023899225,0.025514507,0.015920942,0.007157339
0.006793526,0.040035596,0.189487976,0.005693618,0.012179963,0.015333726,0.017392491,0.018817428,0.022316552,0.019388227,0.005458015
0.004112477,0.044496808,0.761360619,0.005646715,0.006082548,0.006332294,0.007567871,0.016360544,0.020495379,0.014694764,0.010969795
0.002316191,0.044123977,0.425506539,0.004335624,0.0058111,0.015232476,0.017494458,0.019220723,0.023155469,0.014584311,0.008402088
0.005355243,0.037949741,0.258067803,0.004116685,0.014697118,0.017863481,0.020043938,0.01790714,0.028578109,0.019116021,0.017061527
0.000626633,0.047564938,0.863619027,0.002037511,0.001743209,0.007322732,0.005427846,0.014115782,0.033249643,0.020831968,0.018543292
0.001272203,0.043809539,0.229992551,0.006190049,0.014665158,0.012205542,0.017145683,0.017804745,0.0282227,0.016516599,0.010550274
0.000528965,0.04768889,0.628682683,0.00915301,0.001424242,0.014456047,0.004925836,0.02174666,0.020144405,0.009689498,0.005499268
0.006355932,0.03437407,0.02510658,0.008904769,0.014786059,0.017485251,0.020785153,0.021271449,0.034565553,0.019154847,0.006007503
0.000152048,0.047944697,0.390138818,0.007663705,0.010581752,0.008514949,0.010822683,0.019548223,0.024167726,0.012796192,0.005305561
0.001211428,0.042931366,0.291815778,0.00442308,0.014689873,0.008751944,0.013742858,0.019211719,0.032029389,0.018618216,0.008354311
0.001094414,0.041758155,0.585611964,0.001752527,0.010691946,0.013540487,0.01106966,0.020026133,0.027436444,0.017018645,0.00893783
0.000319003,0.040470047,0.080668582,0.00701942,0.012291772,0.019908392,0.016586136,0.025537415,0.034392928,0.019859941,0.007180429
0.00286655,0.043133627,0.215774617,0.004026387,0.015086637,0.014693179,0.010452657,0.024470276,0.022994671,0.014923311,0.005390524
0.001175785,0.043942682,0.311222789,0.004500139,0.011041745,0.01407356,0.014691038,0.02085765,0.02879294,0.011840866,0.005600136
0.008705072,0.03550888,0.166219449,0.007836219,0.011345686,0.013886873,0.012222572,0.026091189,0.029397211,0.015416119,0.012750892
0.002705015,0.040289517,0.562054255,0.006263138,0.00926537,0.011031248,0.011176362,0.021414609,0.024568556,0.016044437,0.007389386
0.001308159,0.043318748,0.207769015,0.010091165,0.010919801,0.013486951,0.011523565,0.024194911,0.023878163,0.016407373,0.006887618
0.00084059,0.041767133,0.054585857,0.004881822,0.015464333,0.017872015,0.017302875,0.02663309,0.027698879,0.006502056,0.034175102
0.000231743,0.040794736,0.035905966,0.010219837,0.013903134,0.010669895,0.01529298,0.029690574,0.031054704,0.012612281,0.012959243
0.00313197,0.041097881,0.483201607,0.004549054,0.008352522,0.00908082,0.00988528,0.023703168,0.028682565,0.012126903,0.009682628
0.000572142,0.043150791,0.588879528,0.00204185,0.008523465,0.012340457,0.010443909,0.019105391,0.02955125,0.01597503,0.014384051
0.003326023,0.042211909,0.645888754,0.002034488,0.010255751,0.008118684,0.015068423,0.015205689,0.02543488,0.018967437,0.005814299
0.005532167,0.037777969,0.480896569,0.004352636,0.014635066,0.004965018,0.015402989,0.021706076,0.022694803,0.017940243,0.02746803
0.003972956,0.047091487,0.759133092,0.00037465,0.002799488,0.009768865,0.005601883,0.021440098,0.015023005,0.009571124,0.015708937
0.002149022,0.040470421,0.066996034,0.004187585,0.022786966,0.007124791,0.017742138,0.024505845,0.026453294,0.020388956,0.007841886
0.002569178,0.04335362,0.449582731,0.006872275,0.007818701,0.012650986,0.015982428,0.015539801,0.025787922,0.023950193,0.013712605
0.000397848,0.040722517,0.147068016,0.011799042,0.013668698,0.010195581,0.015719143,0.027849953,0.022921913,0.019067219,0.018231987
0.003936478,0.039130217,0.137591726,0.008258799,0.015800161,0.014965698,0.015417063,0.02595885,0.020024048,0.019563911,0.009355501
0.001210308,0.041852156,0.429801536,0.001781729,0.008783279,0.012546715,0.009917977,0.024718221,0.033942544,0.016759023,0.014181243
0.000283335,0.042216966,0.001381111,0.005393584,0.01555081,0.01286152,0.015779222,0.031445341,0.023009881,0.015273807,0.007010348
0.001022938,0.048981723,0.795865631,0.003057798,0.003246118,0.011227577,0.009636131,0.016044344,0.0174778,0.01863473,0.020818493
5.06E-06,0.045528267,0.220297945,0.008003017,0.010902826,0.016252903,0.012840801,0.02152851,0.027861685,0.012133078,0.005648691
0.001619388,0.040897714,0.084357591,0.004348964,0.017492656,0.013435369,0.013816881,0.025985891,0.03254162,0.017468576,0.012779682
0.002266446,0.045652498,0.146596272,0.00372739,0.013773094,0.010939356,0.013148304,0.024015321,0.026401246,0.016980666,0.007506376
0.006056187,0.040791903,0.493326742,0.003551482,0.009122153,0.008113868,0.011055657,0.020629393,0.028591597,0.015530547,0.007525847
0.000514205,0.048297885,0.641504897,0.000485722,0.009541919,0.006849226,0.010789,0.017212808,0.023328738,0.008314085,0.00998231
0.007669568,0.032403856,0.035017995,0.010982021,0.015826727,0.021777086,0.014015271,0.026693763,0.033769061,0.020987845,0.005959526
0.002552018,0.040516331,0.156211597,0.010453725,0.007500171,0.025495232,0.008682981,0.025492164,0.031856892,0.021924892,0.011951505
0.001150508,0.044662097,0.634098241,0.002166423,0.006677657,0.017415057,0.006944062,0.018986909,0.024258221,0.011412656,0.008914964
0.00236899,0.04464978,0.196846486,0.003907138,0.0121369,0.01202681,0.017984147,0.019679094,0.026646001,0.01353899,0.011277454
0.002005498,0.04096251,0.172884043,0.006190702,0.014826993,0.013633632,0.0127215,0.025981319,0.023880896,0.012144261,0.009875164
0.005678666,0.04252239,0.529630725,0.002845375,0.008552076,0.009166776,0.011267034,0.018121709,0.025098687,0.014267054,0.009180068
0.000264276,0.049639076,0.737142732,0.000875352,0.006932036,0.007955066,0.008167282,0.015886541,0.021629341,0.009558275,0.009026141
0.000286965,0.045931368,0.177258104,0.006977537,0.009142306,0.017610887,0.014333787,0.021540686,0.025154283,0.016792711,0.005272414
0.004295247,0.041847202,0.615250637,0.004921845,0.00313828,0.018985489,0.007526651,0.018718398,0.02720697,0.005900076,0.027247084
0.005521799,0.038848635,0.580634259,0.000695023,0.011193972,0.00741879,0.007395255,0.020845416,0.030829511,0.015357541,0.012480184
0.003488379,0.041822188,0.275583189,0.002471784,0.015422022,0.00323369,0.011170363,0.025793905,0.028806275,0.018757688,0.009864187
